%Seed=707963
1	0.115000
2	0.115000
3	0.115000
4	0.115000
5	0.115000
6	0.115000
7	0.115000
8	0.115000
9	0.115000
10	0.115000
11	0.115000
12	0.115000
13	0.115000
14	0.115000
15	0.115000
16	0.115000
17	0.115000
18	0.115000
19	0.115000
20	0.115000
21	0.115000
22	0.115000
23	0.115000
24	0.115000
25	0.115000
26	0.115000
27	0.115000
28	0.115000
29	0.115000
30	0.115000
31	0.115000
32	0.115000
33	0.115000
34	0.115000
35	0.115000
36	0.115000
37	0.115000
38	0.115000
39	0.115000
40	0.115000
41	0.115000
42	0.115000
43	0.115000
44	0.115000
45	0.115000
46	0.115000
47	0.115000
48	0.115000
49	0.115000
50	0.115000
51	0.115000
52	0.115000
53	0.115000
54	0.115000
55	0.115000
56	0.115000
57	0.115000
58	0.115000
59	0.115000
60	0.115000
61	0.115000
62	0.115000
63	0.115000
64	0.375488
65	0.115000
66	0.115000
67	0.115000
68	0.133387
69	1.316855
70	0.115000
71	0.115000
72	1.039164
73	0.562479
74	0.783808
75	1.741491
76	1.710911
77	1.980871
78	1.491939
79	0.992664
80	1.289188
81	2.692191
82	2.484747
83	1.549729
84	3.274048
85	2.825028
86	4.327252
87	2.007517
88	2.864043
89	3.466233
90	4.505537
91	2.723270
92	6.044058
93	6.403659
94	6.205965
95	4.957586
96	5.717203
97	5.628555
98	4.810252
99	4.855362
