%Seed=495516
1	1.000000
2	1.000000
3	1.188997
4	1.000000
5	1.351918
6	1.260000
7	1.311174
8	1.351918
9	1.351918
10	1.351918
11	1.529923
12	1.573212
13	1.542607
14	1.564143
15	1.573212
16	1.611665
17	1.614166
18	1.616515
19	1.614166
20	1.614986
21	1.607418
22	1.610425
23	1.573667
24	1.590773
25	1.468198
26	1.489800
27	1.500000
28	1.432774
29	1.379796
30	1.489800
31	1.335609
32	1.320000
33	1.252952
34	1.365500
35	1.287418
36	1.287418
37	1.197524
38	1.157919
39	0.893212
40	1.000000
41	1.094166
42	0.948375
43	1.071665
44	0.893212
45	0.833974
46	0.864143
47	0.662364
48	0.769923
49	0.622586
50	0.864143
51	0.622586
52	0.700000
53	0.300000
54	0.580294
55	0.534974
56	0.371174
57	0.300000
58	0.580294
59	0.300000
60	0.371174
61	0.534974
62	0.431918
63	0.208997
64	0.300000
65	0.300000
66	0.208997
67	0.208997
68	0.208997
69	0.000900
70	0.208997
71	0.208997
72	0.300000
73	0.000900
74	0.000900
75	0.000900
76	0.000900
77	0.000900
78	0.000900
79	0.000900
80	0.000900
81	0.000900
82	0.208997
83	0.000900
84	0.000900
85	0.000900
86	0.000900
87	0.000900
88	0.000900
89	0.000900
90	0.000900
91	0.000900
92	0.000900
93	0.000900
94	0.000900
95	0.000900
96	0.000900
97	0.000900
98	0.000900
99	0.000900
