%Seed=168537
1	0.000900
11	0.000900
21	0.000900
31	0.000900
41	0.000900
51	0.000900
61	0.000900
71	0.000900
81	0.000900
91	0.000900
101	0.000900
111	0.000900
121	0.000900
131	0.000900
141	0.000900
151	0.000900
161	0.000900
171	0.000900
181	0.000900
191	0.000900
201	0.000900
211	0.000900
221	0.000900
231	0.000900
241	0.000900
251	0.000900
261	0.000900
271	0.000900
281	0.000900
291	0.000900
301	0.000900
311	0.000900
321	0.000900
331	0.000900
341	0.000900
351	0.000900
361	0.000900
371	0.000900
381	0.000900
391	0.000900
401	0.000900
411	0.000900
421	0.000900
431	0.000900
441	0.000900
451	0.000900
461	0.000900
471	0.000900
481	0.000900
491	0.000900
501	0.000900
511	0.000900
521	0.000900
531	0.000900
541	0.000900
551	0.000900
561	0.000900
571	0.000900
581	0.000900
591	0.000900
601	0.000900
611	0.000900
621	0.000900
631	0.000900
641	0.000900
651	0.000900
661	0.000900
671	0.000900
681	0.000900
691	0.000900
701	0.000900
711	0.000900
721	0.000900
731	0.000900
741	0.000900
751	0.000900
761	0.000900
771	0.000900
781	0.000900
791	0.000900
801	0.000900
811	0.000900
821	0.000900
831	0.000900
841	0.000900
851	0.000900
861	0.000900
871	0.000900
881	0.000900
891	0.000900
901	0.000900
911	0.000900
921	0.000900
931	0.000900
941	0.000900
951	0.000900
961	0.000900
971	0.000900
981	0.000900
991	0.000900
1001	0.000900
